0x9ae0x9be0x99f0x9bf0x9a4 0x9950x9cb0x9ac0x9be0x9b20x9c7 0x9a80x9be0x99a0x9c7 0x9a40x9be0x9950x9c7 0x9ac0x9cb0x9b20x9c7 0x9ac0x9be0x9a80x9cd0x9a60x9f00x9f70x9970x9b20x9a4 0x9a70x9f00x9bf 0x9960x9be0x987 0x99a0x9c10x9ae0x9be 0x9a40x9be0x9950x9c7 0x9ac0x9cb0x9b20x9c7 0x9b80x9be0x9a60x9f00x9f70x9f7	0x9ae0x9be0x99f0x9bf0x9a4 0x9950x9cb0x9ac0x9be0x9b20x9c7(0x9ac0x9bf0x9a80x9be 0x9b20x9df, 0x9a40x9be0x9b2-0x9ae0x9be0x9a8 0x9860x9a60x9bf)0x9a80x99a0x9be 0x99c0x9a80x9c70x987 0x9ac0x9be0x9a80x9cd0x9a60x9f00x9f7 0x9a00x9bf0x995 0x9a40x9c70x9a80x9c70x9950x9c8 0x9970x9b20x9a4 0x9a70x9f00x9bf 0x99a0x9c10x9ae0x9be 0x9a80x9c70x9960x9be0x9b20x9c7 0x9b80x9c70x9df0x9be 0x9aa0x9cd0x9f00x9950x9c30x9a4 0x9b80x9be0x9a60x9f0 0x9a80x9b9’0x9df0x9f7	One who dances without music is called monkey. On the other hand love is recognised when kissed in hugs.
0x9ad0x9c10x9a40x9f0 0x9930x9aa0x9f00x9a4 0x9a60x9be0x9a80x9b9	0x98f0x99c0x9a80x9f0 0x9aa0x9f00x9be 0x9aa0x9cb0x9f10x9be 0x9a60x9c10x996-0x9950x9b70x9cd0x99f 0x9ad0x9cb0x997 0x9950x9f00x9bf 0x9a50x9950x9be 0x9850x9f10x9b80x9cd0x9a50x9be0x9a4 0x9850x9a80x9cd0x9af 0x98f0x99c0x9a80x9f0 0x9850x9a40x9cd0x9af0x9be0x99a0x9be0x9f0, 0x9850x9a50x9ac0x9be 0x9860x9aa0x9a60x9a40x9c7 0x9ac0x9bf0x9aa0x9a6 |	To get hurt by someone else, when a person is already suffering from the injury he received from another.
0x9980x9810x9b90x9cb0x9a40x9c7 0x9980x9810x9b90x9cb0x9a40x9c7 0x9b60x9bf0x9b20x9cb 0x9950x9cd0x9b70x9df 0x9af0x9be0x9df 0x9f7	0x9ac0x9be0x9f00x9c7 0x9ac0x9be0x9f00x9c7 0x9980x9810x9b90x9bf 0x9a50x9be0x9950x9bf0x9b20x9c7 0x9b60x9bf0x9b20x9f0 0x9a60x9f00x9c7 0x99f0x9be0x9a8 0x9ac0x9b80x9cd0x9a40x9c10x993 0x9950x9cd0x9b70x9df 0x9af0x9be0x9df, 0x98f0x9950x9c70x9a60x9f00x9c7 0x9ac0x9be0x9f00x9c7 0x9ac0x9be0x9f00x9c7 0x99a0x9c70x9b70x9cd0x99f0x9be 0x9950x9f00x9bf 0x9a50x9be0x9950x9bf0x9b20x9c7 0x9850x9b80x9be0x9a70x9cd0x9af0x993 0x9b80x9be0x9a70x9a8 0x9950x9f00x9bf0x9ac 0x9aa0x9be0x9f00x9bf 0x9f7	Constant dripping wears out the stone.
0x9850x9b80x9a40x9c00x9f0 0x9b20x9970x9a4 0x9b80x9a40x9c00x9f00x9cb 0x9ae0x9a40x9bf0x9ad0x9cd0x9f00x9ae 0x9b90x9df 0x9f7	0x9850x9b80x9ce 0x9b80x9990x9cd0x9970x987 0x9b80x9950x9b20x9cb0x9950x9c7 0x9aa0x9cd0x9f00x9ad0x9be0x9f10x9bf0x9a4 0x9950x9f00x9bf 0x9860x9a80x9950x9bf 0x9b80x9be0x9a70x9c10x9f0 0x9ae0x9a80x9a40x9cb 0x9850x9b80x9ce 0x9aa0x9cd0x9f00x9ac0x9c30x9a40x9cd0x9a40x9bf0x9f0 0x99c0x9a80x9cd0x9ae 0x9a60x9bf0x9ac 0x9aa0x9be0x9f00x9c7 0x9f7	Bad company may lead you astray.
0x9a20x9cb0x9b20x9f0 0x9b20x9970x9a4 0x99f0x9c70x9ae0x9c70x9950x9be	0x9a10x9be0x9990x9f0 0x9ae0x9be0x9a80x9c10x9b90x9f0 0x9b20x9970x9a4 0x9980x9c20x9f00x9bf 0x9ab0x9c10x9f00x9be 0x9ac0x9be 0x9a10x9be0x9990x9f0 0x9ae0x9be0x9a80x9c10x9b90x9f0 0x9ae0x9a40x9a4 0x9b90x9df0x9ad0x9f0 0x9a60x9bf 0x9ab0x9c10x9f00x9be 0x9b80x9be0x9a70x9be0x9f00x9a3 0x9ae0x9be0x9a80x9c10x9b9	A mean adherent, follower or blind supporter; a sycophant
0x9a40x9c10x9b20x9b80x9c00x9f0 0x9b20x9970x9a4 0x9950x9b20x9aa0x99f0x9c10x9f10x9be0x9f00x9cb 0x9ae0x9c10x9950x9cd0x9a40x9bf	0x9ad0x9be0x9b20x9f0 0x9b80x9990x9cd0x997 0x9aa0x9be0x9b20x9c7 0x9ad0x9be0x9b20x9c70x987 0x9b90x9df 0x9f7 0x9a40x9c10x9b20x9b80x9c00x995 0x9aa0x9ac0x9bf0x9a40x9cd0x9f0 0x9ae0x9be0x9a80x9be 0x9b90x9df 0x9f7 0x9aa0x9c20x99c0x9be0x9f0 0x9b80x9cd0x9a50x9be0x9a80x9a4 0x9a40x9c10x9b20x9b80x9c00x995 0x9950x9b20x9aa0x99f0x9c10x9f10x9be0x9a4 0x9f00x9960x9be 0x9b90x9df 0x9f7 0x9aa0x9ac0x9bf0x9a40x9cd0x9f0 0x9a40x9c10x9b20x9b80x9c00x9f0 0x9ac0x9be0x9ac0x9c70x987 0x9950x9b20x9aa0x99f0x9c10x9f10x9be0x9870x9df0x9cb 0x9aa0x9c20x99c0x9be0x9a4 0x9b80x9cd0x9a50x9be0x9a8 0x9aa0x9be0x9df 0x9f7	If are in good company it always helps. Being in comapny of good people will help you get the same kind of respect they earn from others.
0x98f0x9ac0x9be0x9f0 0x9970x9cb0x9b90x9be0x9b20x9bf 0x9aa0x9cb0x9f00x9be 0x9970x9f00x9c10x9f0 0x9b80x9c70x9a80x9cd0x9a60x9c20x9f00x9c00x9df0x9be 0x9ae0x9c70x9980x9b20x9c80x9950x9cb 0x9ad0x9df	0x9ae0x9be0x9a80x9c10x9b90x9c7 0x98f0x9ac0x9be0x9f0 0x9950x9bf0x9ac0x9be 0x9950x9be0x9f00x9a30x9a4 0x9ad0x9df 0x9960x9be0x9b20x9c7, 0x9850x9a80x9c10x9f00x9c20x9aa 0x9950x9be0x9f00x9a3 0x9850x9a50x9ac0x9be 0x9980x99f0x9a80x9be 0x9a60x9c70x9960x9bf0x9b20x9c7 0x9860x9a40x9990x9cd0x9950x9bf0x9a4 0x9b90x9df।	Once a person is frightened by something he/she becomes cautious to similar actions/incidents.
0x9ae0x9f00x9bf0x9ac0x9f0 0x9b80x9ae0x9df0x9a4 0x9ae0x9950x9f00x9a70x9cd0x9ac0x99c 0x9ac0x9bf0x99b0x9f00x9be	0x9950x9f00x9bf0x9ac 0x9b20x9970x9c00x9df0x9be 0x9950x9be0x9ae0x9ac0x9cb0x9f0 0x9a80x9950x9f00x9bf 0x9aa0x9c70x9b20x9be0x987 0x9a50x9cb0x9f10x9be 0x9860x9f00x9c1 0x9850x9a80x9cd0x9a40x9bf0x9ae 0x9b80x9ae0x9df0x9a4 0x9890x9aa0x9be0x9df 0x9ac0x9bf0x99a0x9be0x9f00x9bf 0x9b90x9be0x9ac0x9be0x9a50x9c10x9f00x9bf 0x9960x9cb0x9f10x9be	Keeping the works pending and trying hard to find solutions at the last moment.
0x9b80x9ae0x9df0x9f0 0x9b60x9f0 0x9b80x9ae0x9df0x9a4 0x9ae0x9be0x9f00x9bf0x9ac0x9be	 0x9b80x9ae0x9df0x9f0 0x9950x9be0x9ae 0x9b80x9ae0x9df0x9ae0x9a40x9c7 0x9950x9f00x9be 0x9890x99a0x9bf0x9a4 0x9f7	A stitch in time, saves nine.
0x9860x9950x9be0x9b60x9a4 0x99a0x9be0x982 0x9aa0x9a40x9be	0x9850x9b20x9c00x995 0x9ac0x9be 0x9860x99a0x9f00x9bf0x9a4 0x9950x9b20x9cd0x9aa0x9a80x9be 0x9950x9f00x9be 	To build castle in the air
0x9a80x9970x9be0x9f0 0x99a0x9be0x982 0x9a40x9b20x9c70x9a60x9bf0x9b90x9c7 0x9ac0x9be0x99f	0x9aa0x9f00x9bf0x9b80x9cd0x9a50x9bf0x9a40x9bf0x9f0 0x9b80x9c10x9af0x9cb0x997 0x9b20x9c8 0x9950x9be0x9ae 0x9b80x9ae0x9be0x9a70x9be 0x9950x9f00x9be	To accomplish a task taking advantage of the situation.
0x98f0x9aa0x9be0x9a4 0x9a40x9be0x9b2 0x9a80x9be0x9ac0x9be0x99c0x9c7 0x9f7	0x9a40x9be0x9b2 0x98f0x9af0x9cb0x9f00x9f0 0x98f0x9aa0x9be0x9a4 0x9860x9a80x9aa0x9be0x9a40x9f0 0x9b80x9c80x9a40x9c7 0x9a00x9c70x9950x9be 0x9960x9be0x9b20x9c70x9b90x9c7 0x9af0x9c70x9a80x9c70x9950x9c8 0x9ac0x9be0x99c0x9bf 0x9890x9a00x9c7, 0x9a00x9bf0x995 0x9b80x9c70x9870x9a60x9f00x9c7 0x98f0x99c0x9a80x9c7 0x9850x9950x9b20x9c7 0x9950x9be0x99c0x9bf0x9df0x9be 0x9950x9f00x9bf0x9ac 0x9a80x9cb0x9f10x9be0x9f00x9c7 0x9f7 0x9850x9f00x9cd0x9a50x9be0x9ce 0x9950x9be0x99c0x9bf0x9df0x9be 0x98f0x9960x9a8 0x9b20x9970x9be0x9f0 0x9950x9be0x9f00x9a30x9c7 0x9b80x9820x9b60x9cd0x9b20x9bf0x9b70x9cd0x99f 0x9a60x9c10x9df0x9cb0x9aa0x9950x9cd0x9b70x987 0x9b80x9ae0x9be0x9a80x9c7 0x99c0x9970x9f00x9c00x9df0x9be 0x9f7	A pair of cymbal can only be played by striking one with the other. Similarly, a quarrel can initiate only when two persons or parties strike each-other physically or with abusive words. So, both are equally responsible for it.
0x9970x9be0x9b20x9cb 0x9ac0x9be0x9b20x9cb 0x9960x9cb0x9b20x9be0x9950x99f0x9bf0x9f0 0x9a40x9be0x9b2 0x9b9’0x9b2	0x9b80x9950x9b20x9cb 0x9950x9b70x9cd0x99f 0x9850x9a50x9b20x9c7 0x997’0x9b2	all efforts have gone in vain
0x9a40x9bf0x9b20x9950x9c7 0x9a40x9be0x9b2 0x9950x9f00x9be	0x9950x9cb0x9a80x9cb 0x9b80x9f00x9c1 0x9950x9a50x9be0x9950x9c7 0x9850x9a80x9be0x9b90x9950x9a4 0x9ac0x9c70x99b0x9bf0x9950x9c8 0x9ac0x9dd0x9be0x987 0x9950x9cb0x9f10x9be	Exaggerating something beyond a limit
0x9a70x9cb0x9a60x9f0 0x9aa0x99a0x9b20x9be 0x9f7	0x9850x9a40x9bf0x9950x9c8 0x98f0x9b20x9c70x9b90x9c10x9f10x9be 0x9ac0x9cd0x9af0x9950x9cd0x9a40x9bf 0x9f7	An extremely idle, sluggish or lethargic person.
0x98f0x9a60x9c70x993 0x9a60x9c10x9a60x9c70x993 0x9b20x9cb0x99f0x9be 0x9a80x9bf0x9df0x9be0x9f0 0x99a0x9c70x993 	0x9aa0x9cd0x9b00x9a50x9ae0x9c7 0x9850x9b20x9aa 0x9850x9b20x9aa0x9950x9c8 0x9860x9f00x9ae0x9cd0x9ad 0x9950x9f00x9bf 0x9aa0x9bf0x99a0x9b20x9c7 0x9b80x9cd0x9ac0x9ad0x9be0x9f10x9a4 0x9aa0x9f00x9bf0x9a30x9a4 0x9b90x9cb0x9f10x9be|	Starting with small amount, and later transferring it into a habit into a large scale. Basically used to describe somebodies bad habits or exploiting somebody by unfair means etc.
0x9a80x9be0x9960x9be0x9930x981 0x9a40x9be0x9870x9f0 0x9b90x9be0x9a40x9c7 0x9ad0x9be0x9a4, 0x9980x9c20x9f00x9bf 0x9980x9c20x9f00x9bf 0x9a40x9be0x9870x9a40x9c7 0x9b90x9be0x9a4	0x9950x9be0x9f00x9cb0x9ac0x9be0x9f0 0x9b90x9be0x9a40x9c7 0x9ad0x9be0x9a4 0x9a80x9be0x9960x9be0x993 0x9ac0x9c10x9b20x9bf 0x9a00x9c70x9b9 0x9aa0x9be0x9a40x9bf 0x9a50x9be0x9950x9bf0x9b20x9c70x993 0x9b60x9c70x9b70x9a4 0x9aa0x9c70x99f0x9f0 0x9ad0x9cb0x9950x9a4 0x9960x9be0x9ac0x9b20x9c8 0x9ac0x9be0x9a70x9cd0x9af 0x9b90x9df 0x9f7 0x9850x9f00x9cd0x9a50x9be0x9ce 0x9950x9cb0x9a80x9cb0x9ac0x9be 0x9ac0x9cd0x9af0x9950x9cd0x9a40x9bf0x9f0 0x9b90x9be0x9a40x9c7 0x9950x9cb0x9a80x9cb 0x9950x9be0x9f00x9cd0x9af0x9cd0x9af 0x9a80x9950x9f00x9be0x993 0x9ac0x9c10x9b20x9bf 0x9ad0x9be0x9ac0x9bf0x993 0x9ac0x9bf0x9aa0x9a60x9f0 0x9b80x9ae0x9df0x9a4 0x9890x9aa0x9be0x9df 0x9a80x9be0x9aa0x9be0x987 0x9950x9f00x9be0x9ac0x9b20x9c8 0x9ac0x9be0x9a70x9cd0x9af 0x9b90x9df 0x9f7	Even if someone takes a pledge not to take a meal prepared by another, when he is hungry he has to break his promise. It means that one cannot avoid asking for help from anyone at the time of distress.
0x99c0x9cb0x9f0 0x9af0x9be0x9f0 0x9ae0x9c10x9b20x9c10x995 0x9a40x9be0x9f0 0x9f7	0x9ac0x9b20x9c70x9f00x9c7 0x9950x9be0x9ae 0x9860x9a60x9be0x9df 0x9950x9f00x9be 0x9f7	to achieve the goal with force.
0x9f00x9be0x9960x9c7 0x9b90x9f00x9bf 0x9ae0x9be0x9f00x9c7 0x9950x9cb0x9a80x9c7, 0x9ae0x9be0x9f00x9c7 0x9b90x9f00x9bf 0x9f00x9be0x9960x9c7 0x9950x9cb0x9a80x9c7।	0x9950x9be0x9f0 0x995\'0x9a4 0x9950x9c70x9a40x9bf0x9df0x9be 0x9ae0x9f00x9a3 0x9ae0x9bf0x9b20x9bf0x9ac 0x9ac0x9bf0x9a70x9be0x9a40x9be0x9f0 0x9ac0x9be0x9a60x9c7 0x9950x9cb0x9a80x9c70x993 0x9a80x9c70x99c0x9be0x9a80x9c7। 0x99c0x9a80x9ae-0x9ae0x9f00x9a30x9f0 0x9b90x9f00x9cd0x9a40x9be-0x9950x9f00x9cd0x9a40x9be 0x9ad0x9970x9f10x9be0x9a8 0x9ae0x9be0x9a80x9c7 0x9b90x9f00x9bf। 0x9ad0x9970x9f10x9be0x9a80x9c7 0x9a80x9bf0x9ac0x9bf0x99b0x9be0x9f00x9bf0x9b20x9c7 0x9970x9ad0x9c00x9f0 0x9ac0x9bf0x9aa0x9a60x9a4 0x9aa0x9f00x9bf0x993 0x9950x9cb0x9a80x9cb 0x9b20x9cb0x995 0x9ac0x9be0x99a0x9bf 0x9af0x9be0x9df, 0x9860x9f00x9c1 0x9ad0x9970x9f10x9be0x9a80x9c7 0x9a80x9ac0x99b0x9be0x9b20x9c7 0x9850x9a40x9bf 0x9b80x9be0x9f10x9a70x9be0x9a8 0x9b90x9b20x9c70x993 0x9ae0x9f00x9a3 0x9ae0x9bf0x9b20x9bf0x9ac 0x9aa0x9be0x9f00x9c7।	Ones life and death purely depends on ones fortune (GOD). Nobody has the control on it.
0x99a0x9be0x9aa0x9f00x9bf 0x9af0x9cb0x9f10x9be0x9950x9c7 0x9950x9c10x9810x99c0x9be 0x9ac0x9cb0x9b20x9c7	0x9950x9cb0x9a80x9cb 0x9850x9aa0x9cd0x9f00x9bf0x9df 0x9950x9a50x9be 0x9aa0x9cb0x9a80x9c7 0x9aa0x9cb0x9a80x9c7 0x9b80x9cd0x9ac0x9c00x9950x9be0x9f0 0x9a80x9950x9f00x9bf 0x9ac0x9c70x9810x9950x9be 0x9ac0x9be0x99f0x9c70x9f00x9c7 0x9b80x9cd0x9ac0x9c00x9950x9be0x9f0 0x9950x9f00x9be 0x9f7	to admit an unpleasant thing in a roundabout way.
0x9ab0x99f0x9be 0x9b90x9930x995, 0x99a0x9bf0x99f0x9be 0x9b90x9930x995, 0x9aa0x9be0x99f0x9f0 0x99f0x9990x9be0x9b20x9bf; 0x9950x9a30x9be 0x9b90x9930x995, 0x9950x9c10x9810x99c0x9be 0x9b90x9930x995, 0x9ad0x9c20x99e0x9be0x9f0 0x9aa0x9cb0x9f10x9be0x9b20x9bf | 	0x9ab0x99f0x9be-0x99a0x9bf0x99f0x9be 0x9b9’0x9b20x9c70x993 0x9aa0x9be0x99f0x9f0 0x99f0x9990x9be0x9b20x9bf0x9f0 0x9860x9a60x9f0 0x9860x99b0x9c7, 0x9a00x9bf0x995 0x9a40x9c70x9a80x9c70x9950x9c8 0x9950x9a30x9be-0x9950x9c10x9810x99c0x9be 0x9b9’0x9b20x9c70x993 0x9ad0x9c20x99e0x9be 0x9ac0x9820x9b60x99c0x9be0x9a4 0x9b20x9cb0x9950x9f0 0x9b80x9be0x9ae0x9be0x99c0x9bf0x995 0x9ae0x9f00x9cd0x9af0x9be0x9a60x9be 0x9860x99b0x9c7 | 0x9850x9f00x9cd0x9a50x9be0x9a40x9cd‍ 0x9ae0x9be0x9a80x9c10x9b90x9f0 0x9b80x9be0x9ae0x9be0x99c0x9bf0x995 0x9aa0x9cd0x9f00x9a40x9bf0x9aa0x9a40x9cd0x9a40x9bf 0x9ac0x9b90x9c10x9950x9cd0x9b70x9c70x9a40x9cd0x9f00x9a4 0x9ac0x9820x9b6 0x9aa0x9f00x9bf0x99a0x9df0x9f0 0x9930x9aa0x9f00x9a40x9cb 0x9a80x9bf0x9f00x9cd0x9ad0x9f0 0x9950x9f00x9c7 | 	Silk cloths are considered valuable even when torn and a person of Bhuyan family commands respect even if he is blind or has an arched back. It means that social recognition of a person often depends on his family background.
0x9860x9a00x9c10x9f0 0x9ae0x9990x9b9 0x9ac0x9c10x9950x9c10x9a4 0x9a80x9c70x9b20x9be0x9970x9c7।	0x9af0x9c70x9a80x9c70x9a60x9f00x9c7 0x9ac0x9c10x9950x9c10x9f0 0x9ae0x9990x9b9 0x9af0x9bf0x9ae0x9be0x9a8 0x9860x9aa0x9cb0x9a8, 0x9b80x9bf0x9ae0x9be0x9a8 0x9860x9aa0x9cb0x9a8 0x9860x9a00x9c10x9f0 0x9ae0x9990x9b9 0x9b90x9ac 0x9a80x9cb0x9f10x9be0x9f00x9c7, 0x98f0x9950x9c70x9a60x9f00x9c7 0x9ac0x9bf0x99c0x9be0x9a40x9c00x9df 0x9ac0x9be 0x9aa0x9f0 0x9ae0x9be0x9a80x9c10x9b9 0x9950x9c70x9a40x9bf0x9df0x9be0x993 0x9a80x9bf0x99c 0x9ae0x9be0x9a80x9c10x9b90x9f0 0x9a60x9f00x9c7 0x9860x9aa0x9c10x9a8 0x9b90x9ac 0x9a80x9cb0x9f10x9be0x9f00x9c7।	A person cannot be very close to another person who has a highly different set of cultural characters
0x9950x9c70x993 0x9ae0x9f00x9c7 0x99b0x9be0x9b20x9c7-0x9b90x9be0x9810x9dc0x9c7, 0x9950x9c70x993 0x9ae0x9f00x9c7 0x9ae0x9990x9b9 0x9ad0x9be0x9f00x9c7 |	0x9aa0x9c30x9a50x9bf0x9f10x9c00x9a4 0x9ae0x9be0x9a80x9c10x9b90x9f0 0x9950x9c70x9a80x9c7 0x9ac0x9bf0x99a0x9bf0x9a40x9cd0x9f0 0x99c0x9c00x9f10x9a8 ! 0x9950x9cb0x9a80x9cb0x9f10x9c7 0x9960x9be0x9ac0x9b20x9c8 0x9a80x9be0x9aa0x9be0x987 0x9b90x9be0x9810x9dc0x9c7-0x99b0x9be0x9b20x9c7 0x9b20x9be0x9970x9bf 0x9ae0x9f00x9c7 0x9860x9f00x9c1 0x9860x9a8 0x9950x9cb0x9a80x9cb0x9f10x9c7 0x9ae0x9990x9b90x9f0 0x9ad0x9f00x9a4 0x9ae0x9f00x9c7 0x9850x9f00x9cd0x9a50x9be0x9a40x9cd‍ 0x9850x9a70x9bf0x995 0x9ad0x9cb0x99c0x9a80x9f0 0x9ab0x9b20x9a4 0x9ae0x9c30x9a40x9cd0x9af0x9c1 0x9ae0x9c10x9960x9a4 0x9aa0x9f00x9c7 | 	What a diverse fate of human beings on earth! While some people die of hunger and malnutrition, others die due to over-eating.
0x9950x9cb0x9a80x9cb 0x9ae0x9f00x9c7 0x99b0x9be0x9b20x9c7-0x9b90x9be0x9dc0x9c7, 0x9950x9cb0x9a80x9cb 0x9ae0x9f00x9c7 0x9ae0x9990x9b9 0x9ad0x9be0x9f00x9c7	0x9860x9f00x9cd0x9a50x9bf0x995 0x9850x9a80x9be0x99f0x9a80x9f0 0x9ac0x9be0x9ac0x9c7 0x9af0x9c70x9a80x9c70x9950x9c8 0x9ae0x9be0x9a80x9c10x9b90x9c7 0x9a80x9be0x9a80x9be0x9a8 0x9a60x9c10x996-0x9950x9b70x9cd0x99f 0x9ad0x9cb0x997 0x9950x9f00x9bf0x9ac 0x9b20x9970x9be 0x9b90x9df, 0x9a00x9bf0x995 0x9a40x9c70x9a80x9c70x9950x9c8 0x9aa0x9cd0x9f00x9be0x99a0x9c10x9f00x9cd0x9af0x9cd0x9af0x9df0x9cb 0x9ae0x9be0x9a80x9c10x9b90x995 0x9b80x9c10x996-0x9b60x9be0x9a80x9cd0x9a40x9bf 0x9860x9a80x9bf 0x9a60x9bf0x9ac 0x9a80x9cb0x9f10x9be0x9f00x9c7 0x9f7 0x9950x9cb0x9a80x9cb0x9f10x9c7 0x9960x9be0x9ac0x9b20x9c8 0x9a80x9be0x9aa0x9be0x987 0x9ae0x9f00x9be0x9f0 0x9ac0x9bf0x9aa0x9f00x9c00x9a40x9c7 0x9860x9a8 0x9950x9cb0x9a80x9cb0x9ac0x9be 0x9860x9950x9cc 0x9850x9a40x9cd0x9af0x9a70x9bf0x995 0x9ad0x9cb0x99c0x9a8 0x9950x9f00x9be0x9f0 0x9ab0x9b20x9a4 0x9ae0x9c70x9a6-0x9ac0x9b90x9c10x9b20x9a40x9be0x9f0 0x9ac0x9be0x9ac0x9c7 0x9ae0x9c30x9a40x9cd0x9af0x9c1 0x9ae0x9c10x9960x9a4 0x9aa0x9f00x9c7 0x9f7	Wealth and prosperity cannot ensure peace and happiness to anybody. One may die either due to starvation and mal-nutrition, or due to obesity.
0x9b80x9cb0x9a30x9a4 0x9b80x9c10x9f10x9970x9be 0x99a0x9f00x9be	0x9b80x9cb0x9a3 0x9ac0x9f0 0x9950x9a00x9bf0x9a8 0x9a70x9be0x9a40x9c1 0x9860x9f00x9c1 0x9870x9df0x9be0x995 0x9b80x9c10x9f10x9970x9be0x9f0 0x9b20x9970x9a4 0x9ae0x9bf0x9b90x9b20x9bf 0x9950x9f00x9bf0x9b20x9c70x9b90x9c7 0x9970x9dd 0x9a60x9bf0x9ac0x9b20x9c8 0x9b80x9c10x9ac0x9bf0x9a70x9be 0x9b90x9df 0x9f7 0x9950x9cb0x9a80x9cb 0x98f0x99f0x9be 0x9ac0x9b80x9cd0x9a40x9c1 0x9860x9a8 0x9950x9cb0x9a80x9cb 0x9ac0x9b80x9cd0x9a40x9c10x9f0 0x9b20x9970x9a4 0x9b80x9f00x9cd0x9ae0x9cd0x9aa0x9c20x9a30x9950x9c8 0x9ae0x9bf0x9b20x9bf 0x9aa0x9f00x9be -0x9850x9f00x9cd0x9a50x9a4 0x98f0x987 0x9aa0x99f0x9a80x9cd0x9a40x9f00x99f0x9bf 0x9ac0x9cd0x9af0x9f10x9b90x9be0x9f0 0x9b90x9df 0x9f7	It implies to two things that are most complementary to each other.
0x9b90x9be0x9a40x9c00x9df0x9c7 0x9960x9be0x9df 0x9af0x9bf0x9ae0x9be0x9a8 0x9b20x9be0x9a60x9c70x993 0x9b80x9bf0x9ae0x9be0x9a8 0x9f7	0x9b90x9be0x9a40x9c00x9f0 0x9a60x9c80x9a80x9bf0x995 0x9960x9be0x9a60x9cd0x9af0x9f0 0x9aa0x9f00x9bf0x9ae0x9be0x9a3 0x9af0x9c70x9a80x9c70x9a60x9f00x9c7 0x9ac0x9c70x99b0x9bf, 0x9b80x9c70x987 0x9850x9a80x9c10x9aa0x9be0x9a40x9c7 0x9a40x9cd0x9af0x9be0x997 0x9950x9f00x9be 0x9ae0x9b20x9f0 0x9aa0x9f00x9bf0x9ae0x9be0x9a30x9cb 0x9ac0x9c70x99b0x9bf 0x9f7 0x9850x9f00x9cd0x9a50x9be0x9ce 0x9af0x9bf 0x9ae0x9be0x9a80x9c10x9b90x9f0 0x9a70x9a80x9f0 0x9860x9ae0x9a60x9be0x9a80x9bf 0x9ac0x9c70x99b0x9bf 0x9b90x9df, 0x9b80x9c70x987 0x9850x9a80x9c10x9aa0x9be0x9a40x9c7 0x9b80x9c70x987 0x9ac0x9cd0x9af0x9950x9cd0x9a40x9bf0x9f0 0x9960x9f00x99b0x9cb 0x9ac0x9c70x99b0x9bf0x9950x9c8 0x9b90x9df 0x9f7	One who earns more expends more.
